Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:31",2359,FRC Transaction Levy,0,0,-0.135,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:31",2359,SFC Transaction Levy,0,0,-2.43,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:31",2359,HK Stamp Tax,0,0,-90,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:31",2359,FRC Transaction Levy,0,0,0.135,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:31",2359,SFC Transaction Levy,0,0,2.43,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:31",2359,HK Stamp Tax,0,0,90,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:41:37",700,TENCENT HOLDINGS LTD,200,550,-113.135,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:37",700,FRC Transaction Levy,0,0,-0.165,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:37",700,SFC Transaction Levy,0,0,-2.97,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:37",700,HK Stamp Tax,0,0,-110,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:37",700,FRC Transaction Levy,0,0,0.165,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:37",700,SFC Transaction Levy,0,0,2.97,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:37",700,HK Stamp Tax,0,0,110,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:41:59",2359,WUXI APPTEC CO LTD-H,800,99.95,-82.27886,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:59",2359,FRC Transaction Levy,0,0,-0.11994,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:59",2359,SFC Transaction Levy,0,0,-2.15892,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:59",2359,HK Stamp Tax,0,0,-80,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:59",2359,FRC Transaction Levy,0,0,0.11994,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:59",2359,SFC Transaction Levy,0,0,2.15892,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:41:59",2359,HK Stamp Tax,0,0,80,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:42:01",2359,WUXI APPTEC CO LTD-H,700,99.85,-71.9920075,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:01",2359,FRC Transaction Levy,0,0,-0.1048425,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:01",2359,SFC Transaction Levy,0,0,-1.887165,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:01",2359,HK Stamp Tax,0,0,-70,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:01",2359,FRC Transaction Levy,0,0,0.1048425,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:01",2359,SFC Transaction Levy,0,0,1.887165,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:01",2359,HK Stamp Tax,0,0,70,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:42:23",3067,ISHARES HANG SENG TECH E,"15,500",11.55,-5.1022125,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:23",3067,FRC Transaction Levy,0,0,-0.2685375,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:23",3067,SFC Transaction Levy,0,0,-4.833675,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:23",3067,FRC Transaction Levy,0,0,0.2685375,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:23",3067,SFC Transaction Levy,0,0,4.833675,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:42:38",700,TENCENT HOLDINGS LTD,100,549.5,-56.566075,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:38",700,FRC Transaction Levy,0,0,-0.082425,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:38",700,SFC Transaction Levy,0,0,-1.48365,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:38",700,HK Stamp Tax,0,0,-55,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:38",700,FRC Transaction Levy,0,0,0.082425,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:38",700,SFC Transaction Levy,0,0,1.48365,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:42:38",700,HK Stamp Tax,0,0,55,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:43:05",2359,WUXI APPTEC CO LTD-H,"1,400",99.85,-143.984015,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:05",2359,FRC Transaction Levy,0,0,-0.209685,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:05",2359,SFC Transaction Levy,0,0,-3.77433,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:05",2359,HK Stamp Tax,0,0,-140,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:05",2359,FRC Transaction Levy,0,0,0.209685,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:05",2359,SFC Transaction Levy,0,0,3.77433,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:05",2359,HK Stamp Tax,0,0,140,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:43:38",700,TENCENT HOLDINGS LTD,200,549.5,-113.13215,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:38",700,FRC Transaction Levy,0,0,-0.16485,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:38",700,SFC Transaction Levy,0,0,-2.9673,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:38",700,HK Stamp Tax,0,0,-110,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:38",700,FRC Transaction Levy,0,0,0.16485,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:38",700,SFC Transaction Levy,0,0,2.9673,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:38",700,HK Stamp Tax,0,0,110,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:43:58",700,TENCENT HOLDINGS LTD,100,549.5,-56.566075,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:58",700,FRC Transaction Levy,0,0,-0.082425,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:58",700,SFC Transaction Levy,0,0,-1.48365,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:58",700,HK Stamp Tax,0,0,-55,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:58",700,FRC Transaction Levy,0,0,0.082425,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:58",700,SFC Transaction Levy,0,0,1.48365,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:43:58",700,HK Stamp Tax,0,0,55,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:44:22",3067,ISHARES HANG SENG TECH E,"16,000",11.55,-5.2668,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:44:22",3067,FRC Transaction Levy,0,0,-0.2772,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:44:22",3067,SFC Transaction Levy,0,0,-4.9896,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:44:22",3067,FRC Transaction Levy,0,0,0.2772,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:44:22",3067,SFC Transaction Levy,0,0,4.9896,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:44:46",3067,ISHARES HANG SENG TECH E,"7,000",11.55,-2.304225,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:44:46",3067,FRC Transaction Levy,0,0,-0.121275,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:44:46",3067,SFC Transaction Levy,0,0,-2.18295,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:44:46",3067,FRC Transaction Levy,0,0,0.121275,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:44:46",3067,SFC Transaction Levy,0,0,2.18295,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:44:53",3067,ISHARES HANG SENG TECH E,300,11.55,-0.0987525,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:44:53",3067,FRC Transaction Levy,0,0,-0.0051975,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:44:53",3067,SFC Transaction Levy,0,0,-0.093555,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:44:53",3067,FRC Transaction Levy,0,0,0.0051975,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:44:53",3067,SFC Transaction Levy,0,0,0.093555,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:45:02",2359,WUXI APPTEC CO LTD-H,"1,800",99.9,-185.12487,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:02",2359,FRC Transaction Levy,0,0,-0.26973,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:02",2359,SFC Transaction Levy,0,0,-4.85514,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:02",2359,HK Stamp Tax,0,0,-180,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:02",2359,FRC Transaction Levy,0,0,0.26973,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:02",2359,SFC Transaction Levy,0,0,4.85514,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:02",2359,HK Stamp Tax,0,0,180,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:45:13",762,CHINA UNICOM HONG KONG LTD,"2,000",9.61,-20.54777,,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:45:13",762,CHINA UNICOM HONG KONG LTD,"20,000",9.61,-198.4777,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:13",762,FRC Transaction Levy,0,0,-0.2883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:13",762,SFC Transaction Levy,0,0,-5.1894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:13",762,HK Stamp Tax,0,0,-193,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:13",762,FRC Transaction Levy,0,0,0.2883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:13",762,SFC Transaction Levy,0,0,5.1894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:13",762,HK Stamp Tax,0,0,193,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:13",762,FRC Transaction Levy,0,0,-0.02883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:13",762,SFC Transaction Levy,0,0,-0.51894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:13",762,HK Stamp Tax,0,0,-20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:13",762,FRC Transaction Levy,0,0,0.02883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:13",762,SFC Transaction Levy,0,0,0.51894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:13",762,HK Stamp Tax,0,0,20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:45:18",762,CHINA UNICOM HONG KONG LTD,"2,000",9.61,-20.54777,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:18",762,FRC Transaction Levy,0,0,-0.02883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:18",762,SFC Transaction Levy,0,0,-0.51894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:18",762,HK Stamp Tax,0,0,-20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:18",762,FRC Transaction Levy,0,0,0.02883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:18",762,SFC Transaction Levy,0,0,0.51894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:18",762,HK Stamp Tax,0,0,20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:45:20",1810,XIAOMI CORP-CLASS B,200,54.6,-11.31122,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:20",1810,FRC Transaction Levy,0,0,-0.01638,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:20",1810,SFC Transaction Levy,0,0,-0.29484,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:20",1810,HK Stamp Tax,0,0,-11,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:20",1810,FRC Transaction Levy,0,0,0.01638,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:20",1810,SFC Transaction Levy,0,0,0.29484,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:20",1810,HK Stamp Tax,0,0,11,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:45:38",700,TENCENT HOLDINGS LTD,100,549.5,-56.566075,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:38",700,FRC Transaction Levy,0,0,-0.082425,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:38",700,SFC Transaction Levy,0,0,-1.48365,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:38",700,HK Stamp Tax,0,0,-55,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:38",700,FRC Transaction Levy,0,0,0.082425,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:38",700,SFC Transaction Levy,0,0,1.48365,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:38",700,HK Stamp Tax,0,0,55,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:45:52",2359,WUXI APPTEC CO LTD-H,"1,600",99.85,-164.55316,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:52",2359,FRC Transaction Levy,0,0,-0.23964,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:52",2359,SFC Transaction Levy,0,0,-4.31352,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:52",2359,HK Stamp Tax,0,0,-160,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:52",2359,FRC Transaction Levy,0,0,0.23964,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:52",2359,SFC Transaction Levy,0,0,4.31352,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:52",2359,HK Stamp Tax,0,0,160,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:45:57",762,CHINA UNICOM HONG KONG LTD,"2,000",9.6,-20.5472,,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:45:57",762,CHINA UNICOM HONG KONG LTD,"2,000",9.6,-20.5472,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:57",762,FRC Transaction Levy,0,0,-0.0288,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:57",762,SFC Transaction Levy,0,0,-0.5184,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:57",762,HK Stamp Tax,0,0,-20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:57",762,FRC Transaction Levy,0,0,0.0288,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:57",762,SFC Transaction Levy,0,0,0.5184,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:57",762,HK Stamp Tax,0,0,20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:57",762,FRC Transaction Levy,0,0,-0.0288,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:57",762,SFC Transaction Levy,0,0,-0.5184,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:57",762,HK Stamp Tax,0,0,-20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:57",762,FRC Transaction Levy,0,0,0.0288,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:57",762,SFC Transaction Levy,0,0,0.5184,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:45:57",762,HK Stamp Tax,0,0,20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:46:01",2359,WUXI APPTEC CO LTD-H,100,99.85,-10.2845725,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:01",2359,FRC Transaction Levy,0,0,-0.0149775,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:01",2359,SFC Transaction Levy,0,0,-0.269595,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:01",2359,HK Stamp Tax,0,0,-10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:01",2359,FRC Transaction Levy,0,0,0.0149775,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:01",2359,SFC Transaction Levy,0,0,0.269595,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:01",2359,HK Stamp Tax,0,0,10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:46:02",700,TENCENT HOLDINGS LTD,100,549.5,-56.566075,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:02",700,FRC Transaction Levy,0,0,-0.082425,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:02",700,SFC Transaction Levy,0,0,-1.48365,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:02",700,HK Stamp Tax,0,0,-55,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:02",700,FRC Transaction Levy,0,0,0.082425,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:02",700,SFC Transaction Levy,0,0,1.48365,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:02",700,HK Stamp Tax,0,0,55,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:46:03",2359,WUXI APPTEC CO LTD-H,100,99.85,-10.2845725,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:03",2359,FRC Transaction Levy,0,0,-0.0149775,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:03",2359,SFC Transaction Levy,0,0,-0.269595,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:03",2359,HK Stamp Tax,0,0,-10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:03",2359,FRC Transaction Levy,0,0,0.0149775,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:03",2359,SFC Transaction Levy,0,0,0.269595,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:03",2359,HK Stamp Tax,0,0,10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:46:08",2359,WUXI APPTEC CO LTD-H,100,99.85,-10.2845725,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:08",2359,FRC Transaction Levy,0,0,0.0149775,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:08",2359,SFC Transaction Levy,0,0,0.269595,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:08",2359,HK Stamp Tax,0,0,10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:08",2359,FRC Transaction Levy,0,0,-0.0149775,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:08",2359,SFC Transaction Levy,0,0,-0.269595,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:08",2359,HK Stamp Tax,0,0,-10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:46:11",762,CHINA UNICOM HONG KONG LTD,"2,000",9.6,-20.5472,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:11",762,FRC Transaction Levy,0,0,0.0288,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:11",762,SFC Transaction Levy,0,0,0.5184,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:11",762,HK Stamp Tax,0,0,20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:11",762,FRC Transaction Levy,0,0,-0.0288,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:11",762,SFC Transaction Levy,0,0,-0.5184,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:11",762,HK Stamp Tax,0,0,-20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:46:21",2359,WUXI APPTEC CO LTD-H,100,99.85,-10.2845725,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:21",2359,FRC Transaction Levy,0,0,0.0149775,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:21",2359,SFC Transaction Levy,0,0,0.269595,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:21",2359,HK Stamp Tax,0,0,10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:21",2359,FRC Transaction Levy,0,0,-0.0149775,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:21",2359,SFC Transaction Levy,0,0,-0.269595,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:21",2359,HK Stamp Tax,0,0,-10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:46:24",2359,WUXI APPTEC CO LTD-H,800,99.85,-82.27658,,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:46:24",2359,WUXI APPTEC CO LTD-H,200,99.85,-20.569145,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:24",2359,FRC Transaction Levy,0,0,0.029955,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:24",2359,SFC Transaction Levy,0,0,0.53919,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:24",2359,HK Stamp Tax,0,0,20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:24",2359,FRC Transaction Levy,0,0,-0.029955,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:24",2359,SFC Transaction Levy,0,0,-0.53919,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:24",2359,HK Stamp Tax,0,0,-20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:24",2359,FRC Transaction Levy,0,0,0.11982,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:24",2359,SFC Transaction Levy,0,0,2.15676,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:24",2359,HK Stamp Tax,0,0,80,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:24",2359,FRC Transaction Levy,0,0,-0.11982,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:24",2359,SFC Transaction Levy,0,0,-2.15676,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:46:24",2359,HK Stamp Tax,0,0,-80,Adj,,,,,
